channel,video_id,title,published_at,description,tags,category_id,views,likes,comments,engagement_rate
NBC News,VlLSVlX0W1M,Why Trump Backed Down on Iran; Bill Gates Accuses Epstein of Possible Blackmail - June 11,2026-06-12 00:09:28+00:00,"Just hours after threatening to hit Iran “very hard,” President Donald Trump reversed course and announced he was calling off those strikes. In a post on Truth Social, the president wrote that negotiations had “been brought to the highest level of Iranian leadership and approved.” NBC News senior national security correspondent Courtney Kube analyzes the president’s surprising change of course and whether it truly signals an end to the war. Then: Billionaire Bill Gates is the latest powerful figure in Jeffrey Epstein’s orbit to testify on Capitol Hill about his connections to the late convicted sex offender. During a closed-door six-hour meeting, Gates accused Epstein of holding Gates’ extramarital affairs over him to try to re-engage and said he hoped his testimony would help the victims of Epstein’s abuse. NBC News anchor and senior Washington correspondent Hallie Jackson explains what we learned about the Gates-Epstein relationship and whether acting Attorney General Todd Blanche might be called to testify in the future.

For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#Trump #Epstein #Investigation","NBC News, Here's the Scoop",25,2895,30,2,0.011053541
NBC News,AtxhoKQV1tA,Medicare Advantage plans slammed for denial rates,2026-06-11 23:42:51+00:00,"Two new reports from the Inspector General’s Office with the Department of Health and Human Services call out the denial rates for prior authorization for rehab facilities. NBC News’ Anne Thompson reports on how for one type of facility, nearly every appeal results in the denial being overturned. 

For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#Medicare #MedicareAdvantage #Health","Health, International News, Making A Difference, NBC Nightly News, National News, News, Nightly News, Tom Llamas, U.S. News, breaking news, evening news, politics, world news",25,4383,77,21,0.022359115
NBC News,2g57_jxxtHA,California officer shoots colleague in ‘horseplay’ incident,2026-06-11 23:41:38+00:00,"Pasadena police released stunning video captured in California, where a police officer accidentally shot a fellow officer during an exchange that superiors say never should have happened. NBC News’ Steve Patterson has the video and the story behind it.
  
For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#California #accident #police","Health, International News, Making A Difference, NBC Nightly News, National News, News, Nightly News, Tom Llamas, U.S. News, breaking news, evening news, politics, world news",25,310668,2996,1984,0.016029974
NBC News,MXhlMai7-rQ,Severe weather pummels several states across Midwest,2026-06-11 23:40:53+00:00,"We’re tracking a string of tornadoes tearing across the Midwest where the severe weather has already killed at least one person in Iowa. NBC News’ Shaquille Brewster has the latest on the areas hardest hit. 
  
For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#Weather #Midwest #tornado","Health, International News, Making A Difference, NBC Nightly News, National News, News, Nightly News, Tom Llamas, U.S. News, breaking news, evening news, politics, world news",25,23451,176,24,0.008528421
NBC News,qW6nEJERXOY,Die-hard soccer fans share their unique traditions as the World Cup kicks off,2026-06-11 23:35:31+00:00,"As the World Cup kicks off, some die-hard soccer supporters are sharing their unique fan traditions. NBC News’ Jesse Kirsch reports.

For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#Soccer #WorldCup #FIFA","NBC News NOW, Hallie Jackson NOW",25,9127,117,31,0.016215624
NBC News,pbYzq4YFIPc,Phil Mickelson banned from San Diego golf club over misconduct allegations,2026-06-11 23:33:13+00:00,"Legendary golfer Phil Mickelson was kicked out of the San Diego club following allegations that he made inappropriate physical contact with a female employee, according to a report by Golf Digest. NBC News’ Emilie Ikeda reports.
  
For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#philmickelson #golf #sandiego","Health, International News, Making A Difference, NBC Nightly News, National News, News, Nightly News, Tom Llamas, U.S. News, breaking news, evening news, politics, world news",25,35499,88,80,0.004732528
NBC News,UarxaTin9g4,President Trump says deal with Iran could be signed in days,2026-06-11 23:30:01+00:00,"President Trump said an agreement to end the war could be signed with the Iranian regime within days, but that some thorny issues would remain for later talks. NBC News’ Gabe Gutierrez reports.

For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#Trump #Iran #MiddleEast","Health, International News, Making A Difference, NBC Nightly News, National News, News, Nightly News, Tom Llamas, U.S. News, breaking news, evening news, politics, world news",25,84557,264,731,0.01176721
NBC News,u3hbvSOA02M,New rule changes at the 2026 FIFA World Cup,2026-06-11 23:19:47+00:00,"The 2026 FIFA World Cup is going to be unique for many reasons, but one of them is the number of rule changes coming into play. NBC News correspondent and longtime soccer referee Jesse Kirsch breaks the changes down.

For more context and news coverage of the most important stories of our day, click here: https://www.nbcnews.com

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Subscribe to Here's the Scoop podcast: https://www.nbcnews.com/heres-the-scoop-daily-podcast
» NBC News App: https://apps.nbcnews.com/mobile
» Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
» Visit NBCNews.Com: http://nbcnews.to/ReadNBC
» Find NBC News on Facebook: http://nbcnews.to/LikeNBC
» Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
» Follow NBC News on Instagram: http://nbcnews.to/InstaNBC",No Tags,25,140297,1608,84,0.01206013
ABC News,ldcYhxgLwew,Tropical Storm Arthur becomes the first storm of the 2026 Atlantic hurricane season,2026-06-17 22:30:01+00:00,"Tropical Storm Arthur threatens the Gulf Coast, becomes the first tropical storm of the 2026 Atlantic hurricane season: 

*What is a tropical cyclone?
*Areas under flash flood and tornado watch
 
ABC News meteorologist Leslie Lopez answers your questions. https://abcnews.link/tLRh59a

–––

Subscribe to ABC News on YouTube: https://abcnews.visitlink.me/59aJ1G

ABC News is your daily source of breaking national and world news, exclusive interviews and 24/7 live streaming coverage. https://abcnews.com

Download the ABC News app for the latest headlines and alerts: https://abcnews.com/devices

Connect with ABC News on social media: 
Facebook: https://www.facebook.com/ABCNews 
Instagram: https://www.instagram.com/abcnews 
TikTok: https://www.tiktok.com/@abcnews 
X: https://twitter.com/ABC  
Threads: https://www.threads.net/@abcnews 
WhatsApp: https://whatsapp.com/channel/0029VajTNakKWEKkXoAPIR11
LinkedIn: https://www.linkedin.com/company/abcnews","news, breaking news, live news, daily news, world news, us news",25,0,1,0,inf
ABC News,NK-648TVM0k,Key takeaways from memorandum of understanding between US and Iran,2026-06-17 22:26:06+00:00,"The text of the deal between the U.S. and Iran reveals a framework that reopens the Strait of Hormuz, allows Iran to resume oil sales, and gives 60 days to hammer out a final deal. 

ABC News' Selina Wang reports.","news, breaking news, live news, daily news, world news, us news",25,4,0,0,0
ABC News,JYqmOLMUy74,Luigi Mangione's attorneys plan to present 'affirmative psychiatric defense',2026-06-17 22:10:04+00:00,"Attorneys for Luigi Mangione allege he was suffering an ""extreme emotional disturbance"" at the time of the killing of UnitedHealthcare CEO Brian Thompson.","news, breaking news, live news, daily news, world news, us news",25,834,38,3,0.049160671
ABC News,e_a2aX_Iz4Y,Jordan fans watch World Cup match at 2nd-century Roman Theatre,2026-06-17 22:07:30+00:00,Jordanian fans gathered at the ancient Roman Theater in Amman on Wednesday to cheer on their country’s national team in its first-ever World Cup match.,"news, breaking news, live news, daily news, world news, us news",25,219,9,0,0.04109589
ABC News,Oh2dxXWb32A,Southern Baptist Convention moves to ban women pastors,2026-06-17 22:03:14+00:00,"Faith Abubey and Reverend Dr. Meredith Stone weigh in on the proposed ban, its biblical basis, and what it means for churches and women pastors.

Subscribe to ABC News on YouTube: https://abcnews.visitlink.me/59aJ1G
ABC News is your daily source of breaking national and world news, exclusive interviews and 24/7 live streaming coverage.
Download the ABC News app for the latest headlines and alerts: https://abcnews.go.com/devices
Watch 24/7 coverage of breaking news and live events on ABC News Live: https://www.youtube.com/watch?v=gN0PZCe-kwQ&ab_channel=ABCNews
Watch full episodes of World News Tonight with David Muir here: https://youtube.com/playlist?list=PLQOa26lW-uI8ixlVw1NWu_l4Eh8iZW_qN&feature=shared
Read ABC News reports online: http://abcnews.go.com
ABC News is the home to the #1 evening newscast “World News Tonight with David Muir,"" “Good Morning America,” “20/20,” “Nightline,” “This Week” with George Stephanopoulos, “ABC News Live Prime” with Linsey Davis, plus the daily news podcast “Start Here.”
Connect with ABC News on social media:
Facebook: https://www.facebook.com/ABCNews
Instagram: https://www.instagram.com/abcnews
TikTok: https://www.tiktok.com/@abcnews
X: https://twitter.com/ABC
Threads: https://www.threads.net/@abcnews
WhatsApp: https://whatsapp.com/channel/0029VajTNakKWEKkXoAPIR11
LinkedIn: https://www.linkedin.com/company/abcnews","Faith Abubey, Reverend Dr. Meredith Stone, Southern Baptist Convention, abc news, ban, biblical basis, p_cmsid=2494279, p_vid=news-133979652, proposed ban, women pastors",25,194,5,5,0.051546392
ABC News,MV0w-rNc4LM,Stocks close slightly lower on Wall Street after Fed holds rates steady,2026-06-17 21:47:30+00:00,"Stocks ended slightly lower on Wall Street after the Federal Reserve left interest rates unchanged.

Subscribe to ABC News on YouTube: https://abcnews.visitlink.me/59aJ1G
ABC News is your daily source of breaking national and world news, exclusive interviews and 24/7 live streaming coverage.
Download the ABC News app for the latest headlines and alerts: https://abcnews.go.com/devices
Watch 24/7 coverage of breaking news and live events on ABC News Live: https://www.youtube.com/watch?v=gN0PZCe-kwQ&ab_channel=ABCNews
Watch full episodes of World News Tonight with David Muir here: https://youtube.com/playlist?list=PLQOa26lW-uI8ixlVw1NWu_l4Eh8iZW_qN&feature=shared
Read ABC News reports online: http://abcnews.go.com
ABC News is the home to the #1 evening newscast “World News Tonight with David Muir,"" “Good Morning America,” “20/20,” “Nightline,” “This Week” with George Stephanopoulos, “ABC News Live Prime” with Linsey Davis, plus the daily news podcast “Start Here.”
Connect with ABC News on social media:
Facebook: https://www.facebook.com/ABCNews
Instagram: https://www.instagram.com/abcnews
TikTok: https://www.tiktok.com/@abcnews
X: https://twitter.com/ABC
Threads: https://www.threads.net/@abcnews
WhatsApp: https://whatsapp.com/channel/0029VajTNakKWEKkXoAPIR11
LinkedIn: https://www.linkedin.com/company/abcnews","Fed, Stocks, Wall Street, federal reserve, interest rate, p_cmsid=2494279, p_vid=news-133978861, rates",25,255,8,5,0.050980392
ABC News,KZKYZJ9ndTs,"AI boom fuels massive investment surge across tech, energy and materials sectors",2026-06-17 21:47:18+00:00,"Billions are pouring into AI infrastructure. Cisco President and CPO Jeetu Patel discusses the outlook, risks and job impact.

Subscribe to ABC News on YouTube: https://abcnews.visitlink.me/59aJ1G
ABC News is your daily source of breaking national and world news, exclusive interviews and 24/7 live streaming coverage.
Download the ABC News app for the latest headlines and alerts: https://abcnews.go.com/devices
Watch 24/7 coverage of breaking news and live events on ABC News Live: https://www.youtube.com/watch?v=gN0PZCe-kwQ&ab_channel=ABCNews
Watch full episodes of World News Tonight with David Muir here: https://youtube.com/playlist?list=PLQOa26lW-uI8ixlVw1NWu_l4Eh8iZW_qN&feature=shared
Read ABC News reports online: http://abcnews.go.com
ABC News is the home to the #1 evening newscast “World News Tonight with David Muir,"" “Good Morning America,” “20/20,” “Nightline,” “This Week” with George Stephanopoulos, “ABC News Live Prime” with Linsey Davis, plus the daily news podcast “Start Here.”
Connect with ABC News on social media:
Facebook: https://www.facebook.com/ABCNews
Instagram: https://www.instagram.com/abcnews
TikTok: https://www.tiktok.com/@abcnews
X: https://twitter.com/ABC
Threads: https://www.threads.net/@abcnews
WhatsApp: https://whatsapp.com/channel/0029VajTNakKWEKkXoAPIR11
LinkedIn: https://www.linkedin.com/company/abcnews","AI boom, abc news, ai, ai infrastructure, cisco president, cpo, energy, investment surge, jeetu patel, materials sectors, p_cmsid=2494279, p_vid=news-133978973, tech",25,271,8,4,0.044280443
